button_pressed,time,av,ax,ay,az
0,2021-04-13 15:36:09 206202,2739.0474621663643,-382,1989,-1844
0,2021-04-13 15:36:09 206252,2132.1346111350476,-257,982,-1875
0,2021-04-13 15:36:09 206301,930.5895980506123,510,491,-604
0,2021-04-13 15:36:09 206351,940.7512955080105,815,468,-42
0,2021-04-13 15:36:09 206401,1322.544517209156,440,1170,-432
0,2021-04-13 15:36:09 206451,795.3678394302852,487,604,-175
0,2021-04-13 15:36:09 206501,1267.1152275937654,846,893,304
0,2021-04-13 15:36:09 206551,1283.9820871024642,273,1240,191
0,2021-04-13 15:36:10 206601,1253.001995209904,947,791,218
0,2021-04-13 15:36:10 206651,1359.313797472828,1107,787,54
0,2021-04-13 15:36:10 206701,633.0371237139257,132,604,136
0,2021-04-13 15:36:10 206751,1439.2703012290638,663,1181,-487
0,2021-04-13 15:36:10 206801,1332.9388583127134,565,1205,-74
0,2021-04-13 15:36:10 206851,1278.2804856525033,479,916,-752
0,2021-04-13 15:36:10 206902,927.0625653104541,-66,908,-175
0,2021-04-13 15:36:10 206951,1254.620261274303,702,998,-292
0,2021-04-13 15:36:10 207002,836.785516127042,105,756,-343
0,2021-04-13 15:36:10 207053,626.2731033662551,464,249,-339
0,2021-04-13 15:36:10 207101,372.7680243797743,50,-50,-366
0,2021-04-13 15:36:10 207151,574.7155818315699,436,339,-159
0,2021-04-13 15:36:10 207201,1589.0616728119774,1158,1072,187
0,2021-04-13 15:36:10 207251,1587.059230148642,1162,1068,167
0,2021-04-13 15:36:10 207301,1362.4228418519708,932,986,124
0,2021-04-13 15:36:10 207351,1075.0172091645788,725,791,-66
0,2021-04-13 15:36:10 207401,934.9417094129452,744,366,-432
0,2021-04-13 15:36:10 207451,1045.1741481686197,967,374,-132
0,2021-04-13 15:36:10 207501,866.0733225310661,705,503,7
0,2021-04-13 15:36:10 207551,1012.0360665509901,647,382,-678
0,2021-04-13 15:36:11 207601,1221.5518818290118,900,483,-670
0,2021-04-13 15:36:11 207651,1228.2446824635554,975,514,-542
0,2021-04-13 15:36:11 207701,1169.7739097791505,1029,487,-269
0,2021-04-13 15:36:11 207751,902.6150896146153,744,167,-483
0,2021-04-13 15:36:11 207802,811.2360938715683,452,670,70
0,2021-04-13 15:36:11 207851,1451.2012265705953,1220,748,241
0,2021-04-13 15:36:11 207901,1237.554847269405,1166,265,319
0,2021-04-13 15:36:11 207951,1277.3194588668882,1255,-42,-234
0,2021-04-13 15:36:11 208001,1452.5291735452338,1220,300,-729
0,2021-04-13 15:36:11 208052,942.0132695456047,432,678,491
0,2021-04-13 15:36:11 208101,1471.5970915981045,963,1095,198
0,2021-04-13 15:36:11 208151,952.1234163699578,631,713,3
0,2021-04-13 15:36:11 208201,986.0045638839609,612,510,581
0,2021-04-13 15:36:11 208251,909.2397923540302,822,237,-308
0,2021-04-13 15:36:11 208301,880.9188384862705,737,280,-393
0,2021-04-13 15:36:11 208351,1279.3240402650142,939,830,-257
0,2021-04-13 15:36:11 208401,1353.0162600648966,838,1053,-140
0,2021-04-13 15:36:11 208451,810.4745523457229,452,546,-393
0,2021-04-13 15:36:11 208501,1201.2081418305488,1006,604,-257
0,2021-04-13 15:36:11 208551,1133.1743025677913,900,678,-120
0,2021-04-13 15:36:12 208602,1071.142380825257,861,616,-163
0,2021-04-13 15:36:12 208651,981.8828850733676,787,585,50
0,2021-04-13 15:36:12 208701,1102.4123547928878,850,702,-3
0,2021-04-13 15:36:12 208751,1087.2046725433072,947,534,7
0,2021-04-13 15:36:12 208801,996.7988764038611,904,354,-226
0,2021-04-13 15:36:12 208851,930.8361832245242,764,526,-78
0,2021-04-13 15:36:12 208901,1072.9436145483135,854,616,-206
0,2021-04-13 15:36:12 208952,835.2610370417143,604,526,-237
0,2021-04-13 15:36:12 209001,867.4162783808014,721,343,-339
0,2021-04-13 15:36:12 209052,1237.6954391125469,1092,549,-195
0,2021-04-13 15:36:12 209101,1068.9401292869493,912,475,-292
0,2021-04-13 15:36:12 209151,1314.136218205708,1248,315,265
0,2021-04-13 15:36:12 209201,885.4789664356799,678,542,175
0,2021-04-13 15:36:12 209251,1569.036965785064,1216,986,105
0,2021-04-13 15:36:12 209301,1341.726127046798,1033,846,132
0,2021-04-13 15:36:12 209351,1086.129366143831,994,421,120
0,2021-04-13 15:36:12 209402,1091.984432123462,557,865,-366
0,2021-04-13 15:36:12 209451,797.89222329836,538,468,-358
0,2021-04-13 15:36:12 209501,1087.2874504931988,873,631,-148
0,2021-04-13 15:36:12 209551,876.5443514164015,639,600,-3
0,2021-04-13 15:36:13 209601,779.3721832346854,624,421,-202
0,2021-04-13 15:36:13 209651,1384.5483017937656,1158,721,-237
0,2021-04-13 15:36:13 209701,1437.3162491254318,959,1049,214
0,2021-04-13 15:36:13 209751,1031.0096992754238,588,846,39
0,2021-04-13 15:36:13 209801,1116.4967532420326,768,721,370
0,2021-04-13 15:36:13 209852,759.6209581100301,608,432,144
0,2021-04-13 15:36:13 209901,1318.5590620067044,1045,803,42
0,2021-04-13 15:36:13 209951,874.7170971234071,495,709,132
0,2021-04-13 15:36:13 210001,992.4263196832297,717,686,-15
0,2021-04-13 15:36:13 210052,1015.9355294505651,803,620,-54
0,2021-04-13 15:36:13 210101,1064.6097876687027,959,452,-97
0,2021-04-13 15:36:13 210151,1027.2263625900573,780,663,-85
0,2021-04-13 15:36:13 210202,1001.0609372061224,807,585,-93
0,2021-04-13 15:36:13 210251,1069.274988017582,873,616,-42
0,2021-04-13 15:36:13 210301,1047.570999980431,830,627,-124
0,2021-04-13 15:36:13 210351,992.599113439056,783,608,50
0,2021-04-13 15:36:13 210401,935.0951823210298,799,479,81
0,2021-04-13 15:36:13 210451,1021.990704458705,854,557,70
0,2021-04-13 15:36:13 210501,1070.7254550070247,881,604,74
0,2021-04-13 15:36:13 210551,1047.2225169466135,815,651,93
0,2021-04-13 15:36:14 210601,1056.2376626498412,850,627,-3
0,2021-04-13 15:36:14 210651,1079.9189784423645,830,690,35
0,2021-04-13 15:36:14 210701,1088.463596083948,830,698,93
0,2021-04-13 15:36:14 210751,1089.0785095666886,854,674,50
0,2021-04-13 15:36:14 210801,1005.7385346102634,873,495,-66
0,2021-04-13 15:36:14 210851,1036.4791363071424,893,522,-66
0,2021-04-13 15:36:14 210901,1061.120162846791,916,534,-42
0,2021-04-13 15:36:14 210951,1001.956086862094,854,522,-46
0,2021-04-13 15:36:14 211002,1056.2007384962387,912,530,-54
0,2021-04-13 15:36:14 211053,1010.8981155388509,881,495,-27
0,2021-04-13 15:36:14 211101,1027.4838198239424,893,507,-35
0,2021-04-13 15:36:14 211151,1023.9770505240828,858,557,-46
0,2021-04-13 15:36:14 211201,1011.0079129265013,850,546,-39
0,2021-04-13 15:36:14 211251,1046.5080028360987,873,577,-11
0,2021-04-13 15:36:14 211301,1057.0383152941997,900,553,-39
0,2021-04-13 15:36:14 211351,1036.5452233260255,908,499,-31
0,2021-04-13 15:36:14 211401,964.8777124589416,858,440,-35
0,2021-04-13 15:36:14 211451,931.2990926657236,791,374,-319
0,2021-04-13 15:36:14 211501,1111.1516548158493,936,499,-331
0,2021-04-13 15:36:14 211551,1244.8156490018914,1033,686,-109
0,2021-04-13 15:36:15 211601,1063.475904757602,713,756,-226
0,2021-04-13 15:36:15 211652,1462.7364766081414,1251,721,234
0,2021-04-13 15:36:15 211701,968.1451337480347,795,456,312
0,2021-04-13 15:36:15 211751,1093.813055325269,893,577,257
0,2021-04-13 15:36:15 211802,1286.9207434803434,1072,670,241
0,2021-04-13 15:36:15 211851,989.2143347121493,776,588,175
0,2021-04-13 15:36:15 211901,1243.3225647433574,1115,549,35
0,2021-04-13 15:36:15 211951,844.9627210711725,748,393,3
0,2021-04-13 15:36:15 212001,950.6608227964377,842,386,214
0,2021-04-13 15:36:15 212052,1235.435550726949,1131,198,-456
0,2021-04-13 15:36:15 212101,1284.8603036906386,1021,627,-464
0,2021-04-13 15:36:15 212151,1001.0144854096768,565,826,-23
0,2021-04-13 15:36:15 212201,1079.2525191075533,421,893,436
0,2021-04-13 15:36:15 212251,1206.8243451306407,932,760,101
0,2021-04-13 15:36:15 212301,1070.5862879749582,943,495,-109
0,2021-04-13 15:36:15 212351,1019.1614199919461,924,417,-105
0,2021-04-13 15:36:15 212401,983.5908702300973,889,413,-81
0,2021-04-13 15:36:15 212451,1045.5969586795861,967,390,-78
0,2021-04-13 15:36:15 212501,999.6179270101152,912,386,-136
0,2021-04-13 15:36:15 212551,1014.6841873213557,908,432,-136
0,2021-04-13 15:36:16 212602,1068.0908201084774,943,487,-120
0,2021-04-13 15:36:16 212651,1063.9666348152089,932,499,-120
0,2021-04-13 15:36:16 212701,1045.8494155469994,924,475,-120
0,2021-04-13 15:36:16 212751,1052.0047528409746,932,479,-93
0,2021-04-13 15:36:16 212801,1072.491025603478,963,468,-62
0,2021-04-13 15:36:16 212851,1025.5988494533328,908,475,-42
0,2021-04-13 15:36:16 212901,1172.6384779632638,1053,436,-276
0,2021-04-13 15:36:16 212951,1176.1415731109923,1053,510,-120
0,2021-04-13 15:36:16 213001,950.4346374159561,799,514,-27
0,2021-04-13 15:36:16 213052,1006.5639572327235,869,507,-31
0,2021-04-13 15:36:16 213101,1066.5631720624897,967,448,-42
0,2021-04-13 15:36:16 213151,1082.4329078515675,982,444,-101
0,2021-04-13 15:36:16 213201,1044.0215515016919,924,483,-54
0,2021-04-13 15:36:16 213251,1050.257587451764,936,468,-89
0,2021-04-13 15:36:16 213301,1047.3915218293491,924,487,-78
0,2021-04-13 15:36:16 213351,1032.8107280620202,936,429,-81
0,2021-04-13 15:36:16 213402,1029.1749122476704,928,436,-89
0,2021-04-13 15:36:16 213451,1078.204989786265,959,491,-42
0,2021-04-13 15:36:16 213501,1003.7758713975944,885,471,-50
0,2021-04-13 15:36:16 213551,1049.4508087566562,967,397,-93
0,2021-04-13 15:36:17 213601,1064.9718306133736,967,440,-74
0,2021-04-13 15:36:17 213651,1042.892611921285,936,452,-85
0,2021-04-13 15:36:17 213701,1082.3991869915646,978,448,-120
0,2021-04-13 15:36:17 213751,1037.1701885418806,916,479,-85
0,2021-04-13 15:36:17 213801,1014.0315576943352,912,440,-54
0,2021-04-13 15:36:17 213851,1022.6812797739088,936,409,-50
0,2021-04-13 15:36:17 213903,1055.0706137505679,963,429,-42
0,2021-04-13 15:36:17 213951,1009.3527629129471,908,440,-27
0,2021-04-13 15:36:17 214001,1040.0480758118829,936,448,-70
0,2021-04-13 15:36:17 214052,1019.7587950098788,908,460,-62
0,2021-04-13 15:36:17 214101,1022.5389968113685,928,429,-19
0,2021-04-13 15:36:17 214151,1080.248119646593,982,444,-74
0,2021-04-13 15:36:17 214202,1008.1096170556057,924,397,-70
0,2021-04-13 15:36:17 214251,1052.0142584585058,963,417,-74
0,2021-04-13 15:36:17 214301,1018.5185319865319,920,432,-66
0,2021-04-13 15:36:17 214352,1064.833320290082,951,475,-62
0,2021-04-13 15:36:17 214401,1052.0746171256105,947,456,-46
0,2021-04-13 15:36:17 214451,1063.325444066867,967,436,-74
0,2021-04-13 15:36:17 214501,1020.2215445676493,920,436,-66
0,2021-04-13 15:36:17 214551,1025.9692977862446,932,425,-58
0,2021-04-13 15:36:18 214601,1054.634059757222,947,460,-62
0,2021-04-13 15:36:18 214651,1013.1796484335836,924,409,-74
0,2021-04-13 15:36:18 214701,1032.6562835716443,943,413,-81
0,2021-04-13 15:36:18 214751,1064.7539621903268,959,456,-78
0,2021-04-13 15:36:18 214801,1036.2533474011072,939,432,-74
0,2021-04-13 15:36:18 214851,1055.9213985898762,947,460,-81
0,2021-04-13 15:36:18 214901,1039.6023278157854,943,432,-70
0,2021-04-13 15:36:18 214951,1038.462324786027,932,452,-74
0,2021-04-13 15:36:18 215002,1041.0542733210407,943,432,-89
0,2021-04-13 15:36:18 215053,1033.503265597163,932,436,-97
0,2021-04-13 15:36:18 215101,1026.9376806797966,924,440,-85
0,2021-04-13 15:36:18 215151,1046.0066921392042,947,436,-85
0,2021-04-13 15:36:18 215201,1048.6534222516036,951,432,-93
0,2021-04-13 15:36:18 215251,1041.1387995843781,939,440,-93
0,2021-04-13 15:36:18 215301,1042.8355575065514,939,444,-93
0,2021-04-13 15:36:18 215351,1050.981446077903,951,440,-81
0,2021-04-13 15:36:18 215401,1038.5196194583905,943,425,-93
0,2021-04-13 15:36:18 215451,1039.4546647160712,939,436,-93
0,2021-04-13 15:36:18 215501,1051.2972938232078,951,440,-85
0,2021-04-13 15:36:18 215551,1059.1251106455743,951,456,-97
0,2021-04-13 15:36:19 215601,1018.7251837468239,916,436,-93
0,2021-04-13 15:36:19 215651,1047.7948272443418,943,448,-89
0,2021-04-13 15:36:19 215703,1046.1634671503302,947,432,-105
0,2021-04-13 15:36:19 215751,1037.80585853039,928,456,-89
0,2021-04-13 15:36:19 215802,1051.7922798727893,955,429,-101
0,2021-04-13 15:36:19 215851,1034.717835934029,936,432,-89
0,2021-04-13 15:36:19 215901,1040.3855054738124,920,479,-81
0,2021-04-13 15:36:19 215951,1081.7716949523128,998,405,-101
0,2021-04-13 15:36:19 216001,1000.0944955352969,928,354,-117
0,2021-04-13 15:36:19 216052,1043.036432728982,920,487,-66
0,2021-04-13 15:36:19 216101,1212.8334593009874,807,904,-50
0,2021-04-13 15:36:19 216151,1051.6082920935912,822,620,-214
0,2021-04-13 15:36:19 216201,1037.6030069347332,1010,234,-42
0,2021-04-13 15:36:19 216251,1001.7839088346349,967,261,19
0,2021-04-13 15:36:19 216301,1046.4659574013863,959,417,39
0,2021-04-13 15:36:19 216351,1134.4646314451588,955,588,-171
0,2021-04-13 15:36:19 216402,1072.4201601984178,1025,312,-46
0,2021-04-13 15:36:19 216451,1162.3816068744377,959,565,-335
0,2021-04-13 15:36:19 216501,1068.1610365483286,822,670,-128
0,2021-04-13 15:36:19 216551,1141.7499726297347,955,608,-148
0,2021-04-13 15:36:20 216602,1234.1572023044714,912,830,50
0,2021-04-13 15:36:20 216651,1170.858232238216,787,858,-124
0,2021-04-13 15:36:20 216701,1104.364523153474,776,783,-66
0,2021-04-13 15:36:20 216751,1175.8928522616336,1158,156,-132
0,2021-04-13 15:36:20 216801,961.0593113850987,865,417,39
0,2021-04-13 15:36:20 216851,1213.0696599948415,955,748,3
0,2021-04-13 15:36:20 216901,1144.2574011121799,752,861,-50
0,2021-04-13 15:36:20 216951,1201.4990636700472,920,760,-140
0,2021-04-13 15:36:20 217001,1241.676688997583,975,756,-140
0,2021-04-13 15:36:20 217053,895.126248079007,889,97,-39
0,2021-04-13 15:36:20 217101,998.1067077221753,624,760,-171
0,2021-04-13 15:36:20 217151,660.4763432553812,592,191,222
0,2021-04-13 15:36:20 217201,1033.7775389318535,772,686,-46
0,2021-04-13 15:36:20 217251,1131.2895296960899,904,678,54
0,2021-04-13 15:36:20 217301,1212.416595069533,752,951,-7
0,2021-04-13 15:36:20 217351,952.0829795768855,690,651,-81
0,2021-04-13 15:36:20 217402,921.535132265721,815,429,-31
0,2021-04-13 15:36:20 217451,1142.3458320491216,963,604,113
0,2021-04-13 15:36:20 217501,1088.1383184136105,834,635,292
0,2021-04-13 15:36:20 217551,994.7592673607016,791,596,93
0,2021-04-13 15:36:21 217601,1042.3334399317716,733,733,109
0,2021-04-13 15:36:21 217651,1104.559188092698,881,647,159
0,2021-04-13 15:36:21 217701,1040.4326023342405,850,600,0
0,2021-04-13 15:36:21 217751,975.2030557786414,861,456,42
0,2021-04-13 15:36:21 217801,1036.5601767384276,854,585,54
0,2021-04-13 15:36:21 217851,1044.1891591086357,819,647,31
0,2021-04-13 15:36:21 217901,1045.011483190496,834,627,58
0,2021-04-13 15:36:21 217951,1031.9176323718866,885,530,27
0,2021-04-13 15:36:21 218001,1009.6167589734235,834,569,3
0,2021-04-13 15:36:21 218052,1021.8243488975979,830,596,-3
0,2021-04-13 15:36:21 218101,1017.5214985443796,854,553,15
0,2021-04-13 15:36:21 218151,1031.6496498327326,842,596,11
0,2021-04-13 15:36:21 218202,1034.591223624094,861,573,27
0,2021-04-13 15:36:21 218251,1034.2596385821116,842,600,27
0,2021-04-13 15:36:21 218301,1036.2654100181092,858,581,11
0,2021-04-13 15:36:21 218351,1016.978859170632,842,569,39
0,2021-04-13 15:36:21 218401,1044.7162294135187,854,600,46
0,2021-04-13 15:36:21 218451,1031.8517335353952,858,573,15
0,2021-04-13 15:36:21 218501,1016.2903128535664,842,569,11
0,2021-04-13 15:36:21 218551,1035.476218944694,865,569,15
0,2021-04-13 15:36:22 218601,1057.541961342433,881,585,3
0,2021-04-13 15:36:22 218651,1016.6838249918211,834,581,23
0,2021-04-13 15:36:22 218701,1024.1435446264356,846,577,15
0,2021-04-13 15:36:22 218751,1035.408132090916,854,585,23
0,2021-04-13 15:36:22 218801,1031.9641466640205,850,585,15
0,2021-04-13 15:36:22 218851,1020.9118473208155,834,588,31
0,2021-04-13 15:36:22 218901,1015.8021460894834,830,585,27
0,2021-04-13 15:36:22 218951,1024.2172621079962,830,600,11
0,2021-04-13 15:36:22 219002,1026.370790698956,838,592,27
0,2021-04-13 15:36:22 219053,1043.093955499695,850,604,27
0,2021-04-13 15:36:22 219101,971.3706810481774,702,639,206
0,2021-04-13 15:36:22 219151,1017.6350033287966,760,635,234
0,2021-04-13 15:36:22 219201,1126.2721695931227,1010,495,-58
0,2021-04-13 15:36:22 219251,1008.8096946401735,834,565,54
0,2021-04-13 15:36:22 219301,1068.4764854689129,768,737,93
0,2021-04-13 15:36:22 219351,1047.897418643638,783,694,58
0,2021-04-13 15:36:22 219401,1038.0255295511763,791,670,54
0,2021-04-13 15:36:22 219451,1008.3863346951902,783,635,23
0,2021-04-13 15:36:22 219501,1011.8749922791847,791,631,-7
0,2021-04-13 15:36:22 219551,1030.6905452171375,799,651,-11
0,2021-04-13 15:36:23 219601,1050.984300548776,780,702,58
0,2021-04-13 15:36:23 219651,986.4978459175671,748,643,-15
0,2021-04-13 15:36:23 219701,1023.8305523864776,748,698,39
0,2021-04-13 15:36:23 219751,1111.7306328423267,865,694,78
0,2021-04-13 15:36:23 219802,1020.2382074790181,881,514,-23
0,2021-04-13 15:36:23 219851,979.2619669935109,873,432,-101
0,2021-04-13 15:36:23 219901,1038.831555161856,861,475,-335
0,2021-04-13 15:36:23 219951,1178.7743634809844,713,772,-534
0,2021-04-13 15:36:23 220001,1255.0828657901438,686,1029,-214
0,2021-04-13 15:36:23 220052,1110.7452453195558,655,897,11
0,2021-04-13 15:36:23 220101,1067.886229895301,756,717,234
0,2021-04-13 15:36:23 220151,1017.9518652667227,904,429,-187
0,2021-04-13 15:36:23 220201,882.1417119714949,795,382,-15
0,2021-04-13 15:36:23 220251,981.6694963173705,885,417,-81
0,2021-04-13 15:36:23 220301,1106.971092666832,982,510,-31
0,2021-04-13 15:36:23 220351,1049.41364580417,928,487,54
0,2021-04-13 15:36:23 220401,968.8498335655531,881,397,70
0,2021-04-13 15:36:23 220451,1113.9232469070748,1068,300,-101
0,2021-04-13 15:36:23 220501,1078.360329389022,1076,66,-27
0,2021-04-13 15:36:23 220551,1208.5052751229512,1095,206,-468
0,2021-04-13 15:36:24 220602,1027.6346627084938,783,600,-288
0,2021-04-13 15:36:24 220651,1057.109738863473,815,670,-66
0,2021-04-13 15:36:24 220701,1054.0251420151228,842,631,62
0,2021-04-13 15:36:24 220751,1095.0442913416791,924,561,175
0,2021-04-13 15:36:24 220801,1019.7283952111954,963,331,-54
0,2021-04-13 15:36:24 220851,1008.82654604248,819,581,97
0,2021-04-13 15:36:24 220901,1043.342704963235,842,600,140
0,2021-04-13 15:36:24 220951,1070.3088339353274,869,608,144
0,2021-04-13 15:36:24 221001,1023.0840630173066,846,557,144
0,2021-04-13 15:36:24 221052,1013.0143138179243,834,549,171
0,2021-04-13 15:36:24 221101,1034.7511778200594,850,561,183
0,2021-04-13 15:36:24 221151,1014.6965063505442,822,561,198
0,2021-04-13 15:36:24 221201,1023.5575215883082,861,518,195
0,2021-04-13 15:36:24 221251,1007.9801585348791,838,538,156
0,2021-04-13 15:36:24 221301,1037.2603337639014,873,538,156
0,2021-04-13 15:36:24 221352,1026.8427338205204,865,530,159
0,2021-04-13 15:36:24 221402,1041.9467356827795,881,534,156
0,2021-04-13 15:36:24 221451,1014.7985021668095,854,530,140
0,2021-04-13 15:36:24 221501,1025.6885492194988,873,522,132
0,2021-04-13 15:36:24 221551,1025.6105498677362,865,534,136
0,2021-04-13 15:36:25 221601,1031.269605874235,877,522,148
0,2021-04-13 15:36:25 221651,1019.1879120162288,858,534,132
0,2021-04-13 15:36:25 221701,1028.037450679692,861,546,132
0,2021-04-13 15:36:25 221751,1043.437587975438,873,557,128
0,2021-04-13 15:36:25 221802,1055.820060426965,900,534,140
0,2021-04-13 15:36:25 221851,1029.2779022207753,865,542,132
0,2021-04-13 15:36:25 221901,1034.9734296106349,861,557,140
0,2021-04-13 15:36:25 221951,1078.5490253113207,920,542,152
0,2021-04-13 15:36:25 222001,997.0285853474815,819,549,148
0,2021-04-13 15:36:25 222052,1051.8830733498853,885,553,132
0,2021-04-13 15:36:25 222101,1025.9502911934867,838,581,113
0,2021-04-13 15:36:25 222151,1050.9776401046788,861,592,113
0,2021-04-13 15:36:25 222202,1047.5662270233802,885,549,113
0,2021-04-13 15:36:25 222251,1004.0278880588925,838,538,128
0,2021-04-13 15:36:25 222301,1010.3573625208063,838,553,113
0,2021-04-13 15:36:25 222351,1028.638906516762,861,549,124
0,2021-04-13 15:36:25 222401,1022.9437912221766,842,569,117
0,2021-04-13 15:36:25 222451,1006.4939145369931,830,561,97
0,2021-04-13 15:36:25 222501,1017.4114212057972,861,534,93
0,2021-04-13 15:36:25 222551,1070.4302873144052,916,546,93
0,2021-04-13 15:36:26 222601,1028.0301551997393,869,542,89
0,2021-04-13 15:36:26 222651,1010.6344541920189,822,577,113
0,2021-04-13 15:36:26 222701,1016.1643567848657,865,522,109
0,2021-04-13 15:36:26 222751,1027.5553513071693,881,522,85
0,2021-04-13 15:36:26 222801,1028.0301551997393,869,542,89
0,2021-04-13 15:36:26 222851,1033.767381957856,865,557,101
0,2021-04-13 15:36:26 222901,1041.7000527983091,877,553,101
